"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"videogames_time.34",-0.00527003383372725,0.0032607934750516,-0.0116653863323525,0.00112531866489803,0.106230916603346,7.22370232902751,0.620634058428583
"social_activities_time.34",-0.00246947351256236,0.00388866592375593,-0.0100962642069402,0.00515731718181546,0.52548077673357,35.7326928178827,0.899586704500909
"tv_time.35",-0.00867832752985681,0.00374374673804119,-0.0160208873189231,-0.00133576774079047,0.0205565430128624,1.39784492487464,0.318201170748549
"video_time.35",0.00192540250123785,0.00379228002838903,-0.00551234497307387,0.00936314997554956,0.611714671377761,41.5965976536878,0.916900691403885
"videogames_time.35",0.00507252307279669,0.00387157357084609,-0.00252074175274549,0.0126657878983389,0.190296920867019,12.9401906189573,0.709051540764781
"social_activities_time.35",0.00256202994731929,0.00446692609194956,-0.00619889171712028,0.0113229516117588,0.566340495042043,38.5111536628589,0.899586704500909
"tv_time.36",-0.00394554587233788,0.00276171694505844,-0.00936206800122922,0.00147097625655346,0.153277056544944,10.4228398450562,0.669300322563575
"video_time.36",-0.00219959394230987,0.00276132531725203,-0.00761534797630883,0.00321616009168909,0.425805205325306,28.9547539621208,0.861444941592641
"videogames_time.36",-0.00268083065842239,0.00280875385973723,-0.00818960572065228,0.00282794440380751,0.339981766193351,23.1187601011478,0.792408098239021
"social_activities_time.36",-0.00415450454568383,0.00323368238723899,-0.0104966868028578,0.00218767771149009,0.19904224837536,13.5348728895245,0.713590702150925
"tv_time.37",0.00260647859018361,0.00323436197371487,-0.00373703414324048,0.00894999132360769,0.420424024390091,28.5888336585262,0.861444941592641
"video_time.37",0.00312510846357961,0.00325405886338175,-0.00325703552739268,0.0095072524545519,0.336997216666742,22.9158107333384,0.792408098239021
"videogames_time.37",-0.000283033459699695,0.00314815175670776,-0.00645746319815283,0.00589139627875344,0.928373027302832,63.1293658565926,0.982558223448912
"social_activities_time.37",0.00230975376049581,0.00379422238765891,-0.00513180603558126,0.00975131355657287,0.542763582660559,36.907923620918,0.899586704500909
"tv_time.38",-0.0106358212737408,0.00705304461164623,-0.024468789942604,0.00319714739512238,0.131735308686764,8.95800099069994,0.639857213621424
"video_time.38",-0.0171372777778828,0.00721350025967704,-0.0312849442934443,-0.00298961126232125,0.0176182453609692,1.19804068454591,0.318201170748549
"videogames_time.38",-0.00530736543763326,0.00692281787372113,-0.0188849235023169,0.00827019262705037,0.443390778760918,30.1505729557424,0.861444941592641
"social_activities_time.38",0.00183407867538252,0.00824312335540319,-0.0143329631324322,0.0180011204831972,0.823951326917064,56.0286902303603,0.982558223448912
"tv_time.39",-0.000630292531887677,0.00268187839381674,-0.00589022827334599,0.00462964320957063,0.814220778370953,55.3670129292248,0.982558223448912
"video_time.39",-0.000982558725195736,0.00269146794629641,-0.00626130234025068,0.00429618488985921,0.71510650248443,48.6272421689413,0.970908715738523
"videogames_time.39",-0.00834889818493492,0.00275082135310318,-0.0137440509207613,-0.0029537454491085,0.00243949805347004,0.165885867635963,0.0947919243634072
"social_activities_time.39",0.00154358350142581,0.00314502965741434,-0.00462472522618852,0.00771189222904015,0.623627308491613,42.4066569774297,0.916900691403885
"tv_time.40",-0.00178264871389832,0.00301204507861389,-0.00769011866590915,0.00412482123811252,0.55403202830781,37.6741779249311,0.899586704500909
"video_time.40",0.000438001036071592,0.00302728757101815,-0.005499363742717,0.00637536581486018,0.884976310277696,60.1783890988833,0.982558223448912
"videogames_time.40",-0.00769493857260795,0.00304314353968206,-0.0136634013781516,-0.00172647576706435,0.0115361425245016,0.784457691666111,0.231762828437803
"social_activities_time.40",-8.55762353571646e-05,0.0035622526713824,-0.00707215846384958,0.00690100599313526,0.980836870314936,66.6969071814157,0.989743657494568
"tv_time.41",-0.00602967506462833,0.00287860774102268,-0.0116754537015543,-0.000383896427702391,0.0363421703855013,2.47126758621409,0.390930311812428
"video_time.41",0.000153582378163621,0.00290818619554528,-0.00555020812480337,0.00585737288113061,0.957888884854574,65.1364441701111,0.989108951344293
"videogames_time.41",-0.00658133549988383,0.00294063976685002,-0.0123487768007533,-0.000813894199014392,0.0253393263718185,1.72307419328366,0.318201170748549
"social_activities_time.41",0.00124510827876089,0.00338608481567,-0.0053959790228168,0.00788619558033858,0.713130454028648,48.4928708739481,0.970908715738523
"tv_time.42",0.00100773899673235,0.00329881694846724,-0.00546215463119811,0.0074776326246628,0.760031981355925,51.6821747322029,0.978121254312945
"video_time.42",-0.00497647726293309,0.00336757933550482,-0.011581232975267,0.00162827844940081,0.139645943347629,9.4959241476388,0.647485369328255
