"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"videogames_time.47",-3.76301585864905e-05,7.18100561767824e-05,-0.000178470461737082,0.000103210144564101,0.600327019239433,1,0.950157324089246
"social_activities_time.47",0.000100331819727904,8.56458189341084e-05,-6.76444184825951e-05,0.000268308057938403,0.241564267085943,1,0.782208102944958
"tv_time.48",2.9578847488016e-05,2.74796976830874e-05,-2.43165702545281e-05,8.34742652305601e-05,0.281897352474609,1,0.800325523442129
"video_time.48",3.8953778198078e-05,2.77205528576882e-05,-1.54140242992138e-05,9.33215806953697e-05,0.16012498953976,1,0.66176715959074
"videogames_time.48",-3.86987797436383e-05,2.6557381452625e-05,-9.07852758923292e-05,1.33877164050525e-05,0.145242025321543,1,0.658430514790993
"social_activities_time.48",1.97516802834941e-05,3.21399080639534e-05,-4.32837210258814e-05,8.27870815928696e-05,0.538927477526389,1,0.936133494922146
"tv_time.49",-5.53489940574134e-05,4.32257926505328e-05,-0.000140127124079453,2.94291359646265e-05,0.200547967611179,1,0.737149286354604
"video_time.49",6.23443401040809e-05,4.39638489048071e-05,-2.38813291127705e-05,0.000148570009320932,0.156340323463266,1,0.66176715959074
"videogames_time.49",-1.40168735017319e-05,4.46547961463005e-05,-0.000101597687679169,7.35639406757053e-05,0.753637985505887,1,0.962006485980448
"social_activities_time.49",2.21192244654802e-05,5.09120888227856e-05,-7.77339285074949e-05,0.000121972377438455,0.664007220046453,1,0.955754451534128
"tv_time.50",-6.5362844975015e-05,4.84082612857583e-05,-0.000160305205526437,2.95795155764073e-05,0.177108454264933,1,0.698166660290751
"video_time.50",4.14862133982889e-06,4.90516697604405e-05,-9.20556461209228e-05,0.000100352888800581,0.932607452829599,1,0.973205697862746
"videogames_time.50",2.82797138620142e-05,4.98815836063279e-05,-6.95522505556211e-05,0.000126111678279649,0.570827772397033,1,0.941615271157322
"social_activities_time.50",-7.77162185057358e-05,5.6904671208595e-05,-0.000189322454041736,3.38900170302641e-05,0.17219563220938,1,0.696836632077415
"tv_time.51",-1.92371355922032e-05,2.32285032193274e-05,-6.47949187436001e-05,2.63206475591936e-05,0.407684789146501,1,0.841416144722574
"video_time.51",-3.99884338941641e-05,2.33671691629348e-05,-8.58181808879878e-05,5.84131309965956e-06,0.0871971401839432,1,0.583129065427894
"videogames_time.51",3.37102167752228e-05,2.37065647751297e-05,-1.27851827385637e-05,8.02056162890093e-05,0.155206521490968,1,0.66176715959074
"social_activities_time.51",2.10004474508101e-05,2.72816723011325e-05,-3.250676732609e-05,7.45076622277102e-05,0.441541334168707,1,0.846427263324852
"tv_time.52",-0.000102937017074915,5.86310804584451e-05,-0.000217929447893076,1.20554137432466e-05,0.0793149632081622,1,0.569341591478982
"video_time.52",-7.28830992303409e-05,5.95274211890473e-05,-0.000189633512310595,4.38673138499133e-05,0.220976625281823,1,0.749048403281215
"videogames_time.52",0.00012983966871447,6.0029248407853e-05,1.21050279636701e-05,0.000247574309465269,0.0306775844496639,1,0.387851109950053
"social_activities_time.52",-5.47123892452799e-07,6.9075138762723e-05,-0.000136023360272866,0.00013492911248796,0.993681137892189,1,0.997347857958212
"tv_time.53",-7.19774743993316e-06,6.58256849346678e-05,-0.0001363008206157,0.000121905325735833,0.912940627884724,1,0.973205697862746
"video_time.53",-0.000120813330537907,6.60774503474019e-05,-0.00025041018799462,8.78352691880714e-06,0.0676615937801311,1,0.557695560854414
"videogames_time.53",6.86184157443329e-05,6.72518823941654e-05,-6.32818402508656e-05,0.000200518671739532,0.307714467018988,1,0.804695782805077
"social_activities_time.53",-7.78352247822016e-05,7.83390155733962e-05,-0.000231480533146674,7.58100835822713e-05,0.320566685526872,1,0.805030508917674
"tv_time.54",8.75046239524224e-05,0.00010335502961037,-0.000115203589376202,0.000290212837281047,0.397307511634036,1,0.841416144722574
"video_time.54",0.000158604502010146,0.000104687610257202,-4.67172758741081e-05,0.0003639262798944,0.129940978625162,1,0.622330082091993
"videogames_time.54",-8.0037310133553e-05,0.000105487433120428,-0.000286927765073924,0.000126853144806818,0.448108551171981,1,0.846427263324852
"social_activities_time.54",0.000171080480431263,0.000121836227986207,-6.78745485294665e-05,0.000410035509391993,0.160436296938919,1,0.66176715959074
"tv_time.55",-3.76747072448119e-05,3.93530948313035e-05,-0.000114857168246256,3.95077537566324e-05,0.338518693815312,1,0.807693725594429
"video_time.55",6.77178282990309e-06,3.94601931397535e-05,-7.06207280049964e-05,8.41642936648026e-05,0.863763022812683,1,0.962006485980448
"videogames_time.55",-8.52222025256602e-05,3.99007245779501e-05,-0.000163478719119046,-6.9656859322741e-06,0.0328255156551454,1,0.387851109950053
"social_activities_time.55",7.268684605755e-06,4.67735836067191e-05,-8.44674369902454e-05,9.90048062017553e-05,0.876522204391728,1,0.962006485980448
"tv_time.56",-3.36296680874361e-05,0.000114223177379648,-0.000257654376957873,0.000190395040783001,0.768470568870835,1,0.962006485980448
"video_time.56",-7.12621291470886e-05,0.000115215874384819,-0.000297233804147183,0.000154709545853006,0.536318094642906,1,0.936133494922146
"videogames_time.56",-1.34113852620722e-05,0.000110327244121548,-0.000229795041467484,0.000202972270943339,0.903261091229113,1,0.973205697862746
"social_activities_time.56",6.79632395775135e-05,0.000133491236884073,-0.000193851710468146,0.000329778189623173,0.610729879204215,1,0.953148228117433
"tv_time.57",-0.000145810069072625,9.58028155505153e-05,-0.000333706341606392,4.20862034611429e-05,0.128189281269372,1,0.622330082091993
"video_time.57",0.000131713908885834,9.68955307219451e-05,-5.83254855016382e-05,0.000321753303273306,0.174209158019354,1,0.696836632077415
"videogames_time.57",-7.08471866157336e-05,9.77864704601823e-05,-0.000262633964468974,0.000120939591237506,0.468847304751933,1,0.874670088721634
"social_activities_time.57",-3.78941210600552e-05,0.000112936174629777,-0.000259393730703245,0.000183605488583134,0.737260060129054,1,0.960605536972639
"tv_time.58",-3.92780166829699e-05,2.581809621876e-05,-8.99147373450869e-05,1.13587039791472e-05,0.128351695815253,1,0.622330082091993
"video_time.58",-4.3039063737118e-05,2.59164045923413e-05,-9.38685954264156e-05,7.79046795217966e-06,0.0969509538178055,1,0.599333169055525
"videogames_time.58",3.24868241575299e-05,2.50460399549224e-05,-1.66356718678777e-05,8.16093201829376e-05,0.194769074701755,1,0.725714908477773
"social_activities_time.58",-6.20729709025216e-06,3.01880442878077e-05,-6.54147441841478e-05,5.30001500036434e-05,0.837110282509247,1,0.962006485980448
"tv_time.59",0.000127263664673944,0.00015883575087876,-0.000184258509036058,0.000438785838383946,0.423105539885542,1,0.846427263324852
"video_time.59",-0.000184706289250287,0.000161518365936573,-0.000501489835600979,0.000132077257100404,0.252957582480651,1,0.790989051300942
"videogames_time.59",0.000134693799402427,0.000156245495204329,-0.000171748144738985,0.000441135743543839,0.388766678276555,1,0.841416144722574
"social_activities_time.59",-6.47960185134283e-05,0.000183903180398348,-0.000425482565420651,0.000295890528393795,0.724626355141906,1,0.960605536972639
"tv_time.60",-3.83883785392333e-05,0.000149550139955036,-0.000331699263963123,0.000254922506884657,0.797445718935827,1,0.962006485980448
"video_time.60",5.65971245403689e-05,0.000151350560693564,-0.00024024490435896,0.000353439153439698,0.708487782314819,1,0.960605536972639
"videogames_time.60",6.264720732084e-05,0.000145072996583569,-0.000221882710817766,0.000347177125459446,0.665915215685031,1,0.955754451534128
"social_activities_time.60",-0.000273458716273458,0.000175534398588653,-0.000617732214699254,7.0814782152339e-05,0.119441975037811,1,0.622330082091993
"tv_time.61",6.50309226567979e-05,0.000145506324786586,-0.000220348876859013,0.000350410722172608,0.654980667575371,1,0.955318499315761
"video_time.61",0.000171255586134661,0.000147509933769288,-0.000118053867508765,0.000460565039778086,0.245805944422551,1,0.786579022152162
"videogames_time.61",1.48064619659741e-05,0.000141853163508723,-0.000263408436404787,0.000293021360336735,0.916880425668942,1,0.973205697862746
"social_activities_time.61",8.32400655975448e-05,0.000168595456194283,-0.000247424168816798,0.000413904300011888,0.621559731058695,1,0.953148228117433
"tv_time.62",0.000155348597160587,7.44031720996089e-05,9.42238806623494e-06,0.000301274806254939,0.0369452272335123,1,0.387851109950053
"video_time.62",-0.000187212015902685,7.52792767546886e-05,-0.000334856520433615,-3.95675113717548e-05,0.0129766766865703,1,0.352965605874713
"videogames_time.62",-4.66469606367736e-05,7.62363480786923e-05,-0.000196168559735094,0.000102874638461546,0.540699513897353,1,0.936133494922146
"social_activities_time.62",0.000110080763298681,8.74624417178285e-05,-6.14584627565145e-05,0.000281619989353876,0.208336766627894,1,0.745626322668253
"tv_time.63",0.000122406871025534,0.000126843129772994,-0.00012636828279713,0.000371182024848199,0.334661534086181,1,0.807693725594429
"video_time.63",0.000129030792475528,0.000128535529783799,-0.000123063635112859,0.000381125220063915,0.31558426773353,1,0.805030508917674
"videogames_time.63",-0.000194975087997651,0.00012933083353591,-0.000448629330560812,5.86791545655098e-05,0.131840387924977,1,0.622330082091993
"social_activities_time.63",0.00028779258157806,0.000149575908245972,-5.56796265205556e-06,0.000581153125808175,0.0545048531459682,1,0.463291251740729
"tv_time.64",1.25506845848728e-05,9.64325225974055e-06,-6.36241076164161e-06,3.14637799313872e-05,0.193253561105128,1,0.725714908477773
"video_time.64",3.47540646325656e-06,9.85504099181191e-06,-1.58530653947389e-05,2.2803878321252e-05,0.724389978439528,1,0.960605536972639
"videogames_time.64",-2.07061784926665e-06,9.90144564621529e-06,-2.14901021198397e-05,1.73488664213064e-05,0.834375962588009,1,0.962006485980448
"social_activities_time.64",6.30104932963241e-06,1.14321527778872e-05,-1.61205766612983e-05,2.87226753205631e-05,0.58158590277364,1,0.941615271157322
"tv_time.65",-7.86117248029382e-06,1.5960111877053e-05,-3.91635473729567e-05,2.34412024123691e-05,0.622390033384931,1,0.953148228117433
"video_time.65",2.12597670601557e-05,1.61730966052773e-05,-1.04603322106725e-05,5.29798663309838e-05,0.188841302664898,1,0.723448370772566
"videogames_time.65",1.39000808727872e-06,1.54842911856577e-05,-2.89791454233239e-05,3.17591615978813e-05,0.928480873255957,1,0.973205697862746
"social_activities_time.65",6.3557536865432e-05,1.85173555404919e-05,2.72396708244933e-05,9.98754029063708e-05,0.000612028568351698,0.166471770591662,0.166471770591662
"tv_time.66",2.17870928913735e-05,9.87636205207421e-06,2.41668852885938e-06,4.11574972538877e-05,0.0275117079893751,1,0.387851109950053
"video_time.66",5.55452507400316e-06,9.98046004664528e-06,-1.40200455835027e-05,2.5129095731509e-05,0.577911297830061,1,0.941615271157322
"videogames_time.66",-1.03666296371515e-05,9.6544804585916e-06,-2.93018599787361e-05,8.56860070443311e-06,0.283073295729854,1,0.800325523442129
"social_activities_time.66",9.75022472966296e-06,1.14316459941149e-05,-1.26705415674388e-05,3.21709910267647e-05,0.393820372669333,1,0.841416144722574
"tv_time.67",-2.77056541778878e-05,7.30523668356115e-05,-0.000170982434006971,0.000115571125651195,0.704541629093035,1,0.960605536972639
"video_time.67",1.51231943406824e-05,7.38016964942823e-05,-0.000129623237262536,0.000159869625943901,0.837660540336423,1,0.962006485980448
"videogames_time.67",1.6954705003946e-05,7.11190432138503e-05,-0.000122530269098749,0.000156439679106641,0.811598941302879,1,0.962006485980448
"social_activities_time.67",5.6529837815488e-05,8.52816366932277e-05,-0.000110732070500985,0.000223791746131961,0.507505078868452,1,0.920275876348126
